ds,subject,ses,task,n_num
ds000157,sub-09,,passiveimageviewing,1
ds000157,sub-10,,passiveimageviewing,1
ds000157,sub-11,,passiveimageviewing,1
ds000157,sub-12,,passiveimageviewing,1
ds000157,sub-13,,passiveimageviewing,1
ds000157,sub-14,,passiveimageviewing,1
ds000157,sub-15,,passiveimageviewing,1
ds000157,sub-16,,passiveimageviewing,1
ds000157,sub-17,,passiveimageviewing,1
ds000157,sub-18,,passiveimageviewing,1
ds000157,sub-19,,passiveimageviewing,1
ds000157,sub-20,,passiveimageviewing,1
ds000157,sub-21,,passiveimageviewing,1
ds000157,sub-22,,passiveimageviewing,1
ds000157,sub-23,,passiveimageviewing,1
ds000157,sub-24,,passiveimageviewing,1
ds000157,sub-25,,passiveimageviewing,1
ds000157,sub-26,,passiveimageviewing,1
ds000157,sub-27,,passiveimageviewing,1
ds000157,sub-28,,passiveimageviewing,1
ds000157,sub-29,,passiveimageviewing,1
ds000157,sub-30,,passiveimageviewing,1
ds000158,sub-001,,passivelistening,1
ds000158,sub-002,,passivelistening,1
ds000158,sub-003,,passivelistening,1
ds000158,sub-004,,passivelistening,1
ds000158,sub-005,,passivelistening,1
ds000158,sub-006,,passivelistening,1
ds000158,sub-007,,passivelistening,1
ds000158,sub-008,,passivelistening,1
ds000158,sub-009,,passivelistening,1
ds000158,sub-010,,passivelistening,1
ds000158,sub-011,,passivelistening,1
ds000158,sub-012,,passivelistening,1
ds000158,sub-013,,passivelistening,1
ds000158,sub-014,,passivelistening,1
ds000158,sub-015,,passivelistening,1
ds000158,sub-016,,passivelistening,1
ds000158,sub-017,,passivelistening,1
ds000158,sub-018,,passivelistening,1
ds000158,sub-019,,passivelistening,1
ds000158,sub-020,,passivelistening,1
ds000158,sub-021,,passivelistening,1
ds000158,sub-022,,passivelistening,1
ds000158,sub-023,,passivelistening,1
ds000158,sub-024,,passivelistening,1
ds000158,sub-025,,passivelistening,1
ds000158,sub-026,,passivelistening,1
ds000158,sub-027,,passivelistening,1
ds000158,sub-028,,passivelistening,1
ds000158,sub-029,,passivelistening,1
ds000158,sub-030,,passivelistening,1
ds000158,sub-031,,passivelistening,1
ds000158,sub-032,,passivelistening,1
ds000158,sub-033,,passivelistening,1
ds000158,sub-034,,passivelistening,1
ds000158,sub-035,,passivelistening,1
ds000158,sub-036,,passivelistening,1
ds000158,sub-037,,passivelistening,1
ds000158,sub-038,,passivelistening,1
ds000158,sub-039,,passivelistening,1
ds000158,sub-040,,passivelistening,1
ds000158,sub-041,,passivelistening,1
ds000158,sub-042,,passivelistening,1
ds000158,sub-043,,passivelistening,1
ds000158,sub-044,,passivelistening,1
ds000158,sub-045,,passivelistening,1
ds000158,sub-046,,passivelistening,1
ds000158,sub-047,,passivelistening,1
ds000158,sub-048,,passivelistening,1
ds000158,sub-049,,passivelistening,1
ds000158,sub-050,,passivelistening,1
ds000158,sub-051,,passivelistening,1
ds000158,sub-052,,passivelistening,1
ds000158,sub-053,,passivelistening,1
ds000158,sub-054,,passivelistening,1
ds000158,sub-055,,passivelistening,1
ds000158,sub-056,,passivelistening,1
ds000158,sub-057,,passivelistening,1
ds000158,sub-058,,passivelistening,1
ds000158,sub-059,,passivelistening,1
ds000158,sub-060,,passivelistening,1
ds000158,sub-061,,passivelistening,1
ds000158,sub-062,,passivelistening,1
ds000158,sub-063,,passivelistening,1
ds000158,sub-064,,passivelistening,1
ds000158,sub-065,,passivelistening,1
ds000158,sub-066,,passivelistening,1
ds000158,sub-067,,passivelistening,1
ds000158,sub-068,,passivelistening,1
ds000158,sub-069,,passivelistening,1
ds000158,sub-070,,passivelistening,1
ds000158,sub-071,,passivelistening,1
ds000158,sub-072,,passivelistening,1
ds000158,sub-073,,passivelistening,1
ds000158,sub-074,,passivelistening,1
ds000158,sub-075,,passivelistening,1
ds000158,sub-076,,passivelistening,1
ds000158,sub-077,,passivelistening,1
ds000158,sub-078,,passivelistening,1
ds000158,sub-079,,passivelistening,1
ds000158,sub-080,,passivelistening,1
ds000158,sub-081,,passivelistening,1
ds000158,sub-082,,passivelistening,1
ds000158,sub-083,,passivelistening,1
ds000158,sub-084,,passivelistening,1
ds000158,sub-085,,passivelistening,1
ds000158,sub-086,,passivelistening,1
ds000158,sub-087,,passivelistening,1
ds000158,sub-088,,passivelistening,1
ds000158,sub-089,,passivelistening,1
ds000158,sub-090,,passivelistening,1
ds000158,sub-091,,passivelistening,1
ds000158,sub-092,,passivelistening,1
ds000158,sub-093,,passivelistening,1
ds000158,sub-094,,passivelistening,1
ds000158,sub-095,,passivelistening,1
ds000158,sub-096,,passivelistening,1
ds000158,sub-097,,passivelistening,1
ds000158,sub-098,,passivelistening,1
ds000158,sub-099,,passivelistening,1
ds000158,sub-100,,passivelistening,1
ds000158,sub-101,,passivelistening,1
ds000158,sub-102,,passivelistening,1
ds000158,sub-103,,passivelistening,1
ds000158,sub-104,,passivelistening,1
ds000158,sub-105,,passivelistening,1
ds000158,sub-106,,passivelistening,1
ds000158,sub-107,,passivelistening,1
ds000158,sub-108,,passivelistening,1
ds000158,sub-109,,passivelistening,1
ds000158,sub-110,,passivelistening,1
ds000158,sub-111,,passivelistening,1
ds000158,sub-112,,passivelistening,1
ds000158,sub-113,,passivelistening,1
ds000158,sub-114,,passivelistening,1
ds000158,sub-115,,passivelistening,1
ds000158,sub-116,,passivelistening,1
ds000158,sub-117,,passivelistening,1
ds000158,sub-118,,passivelistening,1
ds000158,sub-119,,passivelistening,1
ds000158,sub-120,,passivelistening,1
ds000158,sub-121,,passivelistening,1
ds000158,sub-122,,passivelistening,1
ds000158,sub-123,,passivelistening,1
ds000158,sub-124,,passivelistening,1
ds000158,sub-125,,passivelistening,1
ds000158,sub-126,,passivelistening,1
ds000158,sub-127,,passivelistening,1
ds000158,sub-128,,passivelistening,1
ds000158,sub-129,,passivelistening,1
ds000158,sub-130,,passivelistening,1
ds000158,sub-131,,passivelistening,1
ds000158,sub-132,,passivelistening,1
ds000158,sub-133,,passivelistening,1
ds000158,sub-134,,passivelistening,1
ds000158,sub-135,,passivelistening,1
ds000158,sub-136,,passivelistening,1
ds000158,sub-137,,passivelistening,1
ds000158,sub-138,,passivelistening,1
ds000158,sub-139,,passivelistening,1
ds000158,sub-140,,passivelistening,1
ds000158,sub-141,,passivelistening,1
ds000158,sub-142,,passivelistening,1
ds000158,sub-143,,passivelistening,1
ds000158,sub-144,,passivelistening,1
ds000158,sub-145,,passivelistening,1
ds000158,sub-146,,passivelistening,1
ds000158,sub-147,,passivelistening,1
ds000158,sub-148,,passivelistening,1
ds000158,sub-149,,passivelistening,1
ds000158,sub-150,,passivelistening,1
ds000158,sub-151,,passivelistening,1
ds000158,sub-152,,passivelistening,1
ds000158,sub-153,,passivelistening,1
ds000158,sub-154,,passivelistening,1
ds000158,sub-155,,passivelistening,1
ds000158,sub-156,,passivelistening,1
ds000158,sub-157,,passivelistening,1
ds000158,sub-158,,passivelistening,1
ds000158,sub-159,,passivelistening,1
ds000158,sub-160,,passivelistening,1
ds000158,sub-161,,passivelistening,1
ds000158,sub-162,,passivelistening,1
ds000158,sub-163,,passivelistening,1
ds000158,sub-164,,passivelistening,1
ds000158,sub-165,,passivelistening,1
ds000158,sub-166,,passivelistening,1
ds000158,sub-167,,passivelistening,1
ds000158,sub-168,,passivelistening,1
ds000158,sub-169,,passivelistening,1
ds000158,sub-170,,passivelistening,1
ds000158,sub-171,,passivelistening,1
ds000158,sub-172,,passivelistening,1
ds000158,sub-173,,passivelistening,1
ds000158,sub-174,,passivelistening,1
ds000158,sub-175,,passivelistening,1
ds000158,sub-176,,passivelistening,1
ds000158,sub-177,,passivelistening,1
ds000158,sub-178,,passivelistening,1
ds000158,sub-179,,passivelistening,1
ds000158,sub-180,,passivelistening,1
ds000158,sub-181,,passivelistening,1
ds000158,sub-182,,passivelistening,1
ds000158,sub-183,,passivelistening,1
ds000158,sub-184,,passivelistening,1
ds000158,sub-185,,passivelistening,1
ds000158,sub-186,,passivelistening,1
ds000158,sub-187,,passivelistening,1
ds000158,sub-188,,passivelistening,1
ds000158,sub-189,,passivelistening,1
ds000158,sub-190,,passivelistening,1
ds000158,sub-191,,passivelistening,1
ds000158,sub-192,,passivelistening,1
ds000158,sub-193,,passivelistening,1
ds000158,sub-194,,passivelistening,1
ds000158,sub-195,,passivelistening,1
ds000158,sub-196,,passivelistening,1
ds000158,sub-197,,passivelistening,1
ds000158,sub-198,,passivelistening,1
ds000158,sub-199,,passivelistening,1
ds000158,sub-200,,passivelistening,1
ds000158,sub-201,,passivelistening,1
ds000158,sub-202,,passivelistening,1
ds000158,sub-203,,passivelistening,1
ds000158,sub-204,,passivelistening,1
ds000158,sub-205,,passivelistening,1
ds000158,sub-206,,passivelistening,1
ds000158,sub-207,,passivelistening,1
ds000158,sub-208,,passivelistening,1
ds000158,sub-209,,passivelistening,1
ds000158,sub-210,,passivelistening,1
ds000158,sub-211,,passivelistening,1
ds000158,sub-212,,passivelistening,1
ds000158,sub-213,,passivelistening,1
ds000158,sub-214,,passivelistening,1
ds000158,sub-215,,passivelistening,1
ds000158,sub-216,,passivelistening,1
ds000158,sub-217,,passivelistening,1
ds000164,sub-001,,stroop,1
ds000164,sub-002,,stroop,1
ds000164,sub-003,,stroop,1
ds000164,sub-004,,stroop,1
ds000164,sub-005,,stroop,1
ds000164,sub-006,,stroop,1
ds000164,sub-007,,stroop,1
ds000164,sub-008,,stroop,1
ds000164,sub-009,,stroop,1
ds000164,sub-010,,stroop,1
ds000164,sub-011,,stroop,1
ds000164,sub-012,,stroop,1
ds000164,sub-013,,stroop,1
ds000164,sub-014,,stroop,1
ds000164,sub-015,,stroop,1
ds000164,sub-016,,stroop,1
ds000164,sub-017,,stroop,1
ds000164,sub-018,,stroop,1
ds000164,sub-019,,stroop,1
ds000164,sub-020,,stroop,1
ds000164,sub-021,,stroop,1
ds000164,sub-022,,stroop,1
ds000164,sub-023,,stroop,1
ds000164,sub-024,,stroop,1
ds000164,sub-025,,stroop,1
ds000164,sub-026,,stroop,1
ds000164,sub-027,,stroop,1
ds000164,sub-028,,stroop,1
ds000168,sub-01,,OP,1
ds000168,sub-02,,OP,1
ds000168,sub-03,,OP,1
ds000168,sub-05,,OP,1
ds000168,sub-06,,OP,1
ds000168,sub-07,,OP,1
ds000168,sub-08,,OP,1
ds000168,sub-10,,OP,1
ds000168,sub-11,,OP,1
ds000168,sub-12,,OP,1
ds000168,sub-13,,OP,1
ds000168,sub-14,,OP,1
ds000168,sub-15,,OP,1
ds000168,sub-25,,OP,1
ds000168,sub-26,,OP,1
ds000168,sub-27,,OP,1
ds000168,sub-28,,OP,1
ds000168,sub-29,,OP,1
ds000168,sub-30,,OP,1
ds000168,sub-31,,OP,1
ds000168,sub-32,,OP,1
ds000168,sub-33,,OP,1
ds000168,sub-34,,OP,1
ds000168,sub-35,,OP,1
ds000168,sub-36,,OP,1
ds000168,sub-37,,OP,1
ds000168,sub-38,,OP,1
ds000168,sub-39,,OP,1
ds000168,sub-41,,OP,1
ds000168,sub-42,,OP,1
ds000168,sub-45,,OP,1
ds000168,sub-46,,OP,1
ds000168,sub-47,,OP,1
ds000168,sub-48,,OP,1
ds000168,sub-49,,OP,1
ds000170,sub-1700,,TrainedHandUntrainedSequence,3
ds000170,sub-1700,,TrainedHandTrainedSequence,3
ds000170,sub-1700,,UntrainedHandTrainedSequence,3
ds000170,sub-1700,,UntrainedHandUntrainedSequence,3
ds000170,sub-1701,,UntrainedHandTrainedSequence,3
ds000170,sub-1701,,TrainedHandTrainedSequence,3
ds000170,sub-1701,,TrainedHandUntrainedSequence,3
ds000170,sub-1701,,UntrainedHandUntrainedSequence,3
ds000170,sub-1702,,TrainedHandTrainedSequence,3
ds000170,sub-1702,,TrainedHandUntrainedSequence,3
ds000170,sub-1702,,UntrainedHandUntrainedSequence,3
ds000170,sub-1702,,UntrainedHandTrainedSequence,3
ds000170,sub-1707,,TrainedHandUntrainedSequence,3
ds000170,sub-1707,,UntrainedHandTrainedSequence,3
ds000170,sub-1707,,TrainedHandTrainedSequence,3
ds000170,sub-1707,,UntrainedHandUntrainedSequence,3
ds000170,sub-1708,,TrainedHandUntrainedSequence,3
ds000170,sub-1708,,TrainedHandTrainedSequence,3
ds000170,sub-1708,,UntrainedHandUntrainedSequence,3
ds000170,sub-1708,,UntrainedHandTrainedSequence,3
ds000170,sub-1709,,UntrainedHandTrainedSequence,3
ds000170,sub-1709,,TrainedHandUntrainedSequence,3
ds000170,sub-1709,,UntrainedHandUntrainedSequence,3
ds000170,sub-1709,,TrainedHandTrainedSequence,3
ds000170,sub-1710,,TrainedHandUntrainedSequence,3
ds000170,sub-1710,,UntrainedHandUntrainedSequence,3
ds000170,sub-1710,,TrainedHandTrainedSequence,3
ds000170,sub-1710,,UntrainedHandTrainedSequence,3
ds000170,sub-1712,,TrainedHandTrainedSequence,3
ds000170,sub-1712,,UntrainedHandTrainedSequence,3
ds000170,sub-1712,,TrainedHandUntrainedSequence,3
ds000170,sub-1712,,UntrainedHandUntrainedSequence,3
ds000170,sub-1713,,TrainedHandTrainedSequence,3
ds000170,sub-1713,,UntrainedHandTrainedSequence,3
ds000170,sub-1713,,UntrainedHandUntrainedSequence,3
ds000170,sub-1713,,TrainedHandUntrainedSequence,3
ds000170,sub-1714,,TrainedHandTrainedSequence,3
ds000170,sub-1714,,UntrainedHandUntrainedSequence,3
ds000170,sub-1714,,TrainedHandUntrainedSequence,3
ds000170,sub-1714,,UntrainedHandTrainedSequence,3
ds000170,sub-1715,,UntrainedHandTrainedSequence,3
ds000170,sub-1715,,TrainedHandUntrainedSequence,3
ds000170,sub-1715,,TrainedHandTrainedSequence,3
ds000170,sub-1715,,UntrainedHandUntrainedSequence,3
ds000170,sub-1716,,TrainedHandUntrainedSequence,3
ds000170,sub-1716,,UntrainedHandTrainedSequence,3
ds000170,sub-1716,,UntrainedHandUntrainedSequence,3
ds000170,sub-1716,,TrainedHandTrainedSequence,3
ds000170,sub-1717,,TrainedHandUntrainedSequence,3
ds000170,sub-1717,,UntrainedHandUntrainedSequence,3
ds000170,sub-1717,,TrainedHandTrainedSequence,3
ds000170,sub-1717,,UntrainedHandTrainedSequence,3
ds000170,sub-1718,,TrainedHandUntrainedSequence,3
ds000170,sub-1718,,UntrainedHandUntrainedSequence,3
ds000170,sub-1718,,TrainedHandTrainedSequence,3
ds000170,sub-1718,,UntrainedHandTrainedSequence,3
ds000170,sub-1719,,UntrainedHandUntrainedSequence,3
ds000170,sub-1719,,TrainedHandTrainedSequence,3
ds000170,sub-1719,,TrainedHandUntrainedSequence,2
ds000170,sub-1719,,UntrainedHandTrainedSequence,3
ds000171,sub-control01,,nonmusic,2
ds000171,sub-control01,,music,3
ds000171,sub-control02,,music,3
ds000171,sub-control02,,nonmusic,2
ds000171,sub-control03,,music,3
ds000171,sub-control03,,nonmusic,2
ds000171,sub-control04,,music,3
ds000171,sub-control04,,nonmusic,2
ds000171,sub-control05,,music,3
ds000171,sub-control05,,nonmusic,2
ds000171,sub-control06,,music,3
ds000171,sub-control06,,nonmusic,2
ds000171,sub-control07,,music,3
ds000171,sub-control07,,nonmusic,2
ds000171,sub-control08,,music,3
ds000171,sub-control08,,nonmusic,2
ds000171,sub-control09,,music,3
ds000171,sub-control09,,nonmusic,2
ds000171,sub-control10,,music,3
ds000171,sub-control10,,nonmusic,2
ds000171,sub-control11,,music,3
ds000171,sub-control11,,nonmusic,2
ds000171,sub-control12,,music,3
ds000171,sub-control12,,nonmusic,2
ds000171,sub-control13,,nonmusic,2
ds000171,sub-control13,,music,3
ds000171,sub-control14,,nonmusic,2
ds000171,sub-control14,,music,3
ds000171,sub-control15,,music,3
ds000171,sub-control15,,nonmusic,2
ds000171,sub-control16,,nonmusic,2
ds000171,sub-control16,,music,3
ds000171,sub-control17,,music,3
ds000171,sub-control17,,nonmusic,2
ds000171,sub-control18,,music,3
ds000171,sub-control18,,nonmusic,2
ds000171,sub-control19,,music,3
ds000171,sub-control19,,nonmusic,2
ds000171,sub-control20,,nonmusic,2
ds000171,sub-control20,,music,3
ds000171,sub-mdd01,,nonmusic,2
ds000171,sub-mdd01,,music,3
ds000171,sub-mdd02,,music,3
ds000171,sub-mdd02,,nonmusic,2
ds000171,sub-mdd03,,music,3
ds000171,sub-mdd03,,nonmusic,2
ds000171,sub-mdd04,,nonmusic,2
ds000171,sub-mdd04,,music,3
ds000171,sub-mdd05,,music,3
ds000171,sub-mdd05,,nonmusic,2
ds000171,sub-mdd06,,music,3
ds000171,sub-mdd06,,nonmusic,2
ds000171,sub-mdd07,,nonmusic,2
ds000171,sub-mdd07,,music,3
ds000171,sub-mdd08,,music,3
ds000171,sub-mdd08,,nonmusic,2
ds000171,sub-mdd09,,nonmusic,2
ds000171,sub-mdd09,,music,3
ds000171,sub-mdd10,,nonmusic,2
ds000171,sub-mdd10,,music,3
ds000171,sub-mdd11,,nonmusic,2
ds000171,sub-mdd11,,music,3
ds000171,sub-mdd12,,nonmusic,2
ds000171,sub-mdd12,,music,3
ds000171,sub-mdd13,,music,3
ds000171,sub-mdd13,,nonmusic,2
ds000171,sub-mdd14,,nonmusic,2
ds000171,sub-mdd14,,music,3
ds000171,sub-mdd15,,music,3
ds000171,sub-mdd15,,nonmusic,2
ds000171,sub-mdd16,,music,3
ds000171,sub-mdd16,,nonmusic,2
ds000171,sub-mdd17,,nonmusic,2
ds000171,sub-mdd17,,music,3
ds000171,sub-mdd18,,music,3
ds000171,sub-mdd18,,nonmusic,2
ds000171,sub-mdd19,,nonmusic,2
ds000171,sub-mdd19,,music,3
ds000172,sub-control01,,rest,1
ds000172,sub-control02,,rest,1
ds000172,sub-control03,,rest,1
ds000172,sub-control04,,rest,1
ds000172,sub-control05,,rest,1
ds000172,sub-control06,,rest,1
ds000172,sub-control08,,rest,1
ds000172,sub-control09,,rest,1
ds000172,sub-control10,,rest,1
ds000172,sub-control11,,rest,1
ds000172,sub-control13,,rest,1
ds000172,sub-control14,,rest,1
ds000172,sub-phantom02,,rest,1
ds000200,sub-2001,,olfactory,1
ds000200,sub-2002,,olfactory,1
ds000200,sub-2003,,olfactory,1
ds000200,sub-2004,,olfactory,1
ds000200,sub-2005,,olfactory,1
ds000200,sub-2006,,olfactory,1
ds000200,sub-2007,,olfactory,1
ds000200,sub-2008,,olfactory,1
ds000200,sub-2009,,olfactory,1
ds000200,sub-2010,,olfactory,1
ds000200,sub-2011,,olfactory,1
ds000200,sub-2012,,olfactory,1
ds000200,sub-2013,,olfactory,1
ds000200,sub-2014,,olfactory,1
ds000205,sub-01,,functionallocalizer,1
ds000205,sub-01,,view,2
ds000205,sub-02,,functionallocalizer,1
ds000205,sub-02,,view,2
ds000205,sub-03,,view,2
ds000205,sub-03,,functionallocalizer,1
ds000205,sub-04,,functionallocalizer,1
ds000205,sub-04,,view,2
ds000205,sub-05,,view,2
ds000205,sub-05,,functionallocalizer,1
ds000205,sub-06,,view,2
ds000205,sub-06,,functionallocalizer,1
ds000205,sub-07,,view,2
ds000205,sub-07,,functionallocalizer,1
ds000205,sub-08,,view,2
ds000205,sub-08,,functionallocalizer,1
ds000205,sub-09,,view,2
ds000205,sub-09,,functionallocalizer,1
ds000205,sub-10,,view,2
ds000205,sub-10,,functionallocalizer,1
ds000205,sub-11,,view,2
ds000205,sub-11,,functionallocalizer,1
ds000208,sub-01,,rest,1
ds000208,sub-02,,rest,1
ds000208,sub-03,,rest,1
ds000208,sub-04,,rest,1
ds000208,sub-05,,rest,1
ds000208,sub-06,,rest,1
ds000208,sub-07,,rest,1
ds000208,sub-08,,rest,1
ds000208,sub-09,,rest,1
ds000208,sub-10,,rest,1
ds000208,sub-11,,rest,1
ds000208,sub-12,,rest,1
ds000208,sub-13,,rest,1
ds000208,sub-14,,rest,1
ds000208,sub-15,,rest,1
ds000208,sub-16,,rest,1
ds000208,sub-17,,rest,1
ds000208,sub-18,,rest,1
ds000208,sub-19,,rest,1
ds000208,sub-20,,rest,1
ds000208,sub-21,,rest,1
ds000208,sub-22,,rest,1
ds000208,sub-23,,rest,1
ds000208,sub-24,,rest,1
ds000208,sub-25,,rest,1
ds000208,sub-26,,rest,1
ds000208,sub-27,,rest,1
ds000208,sub-28,,rest,1
ds000208,sub-29,,rest,1
ds000208,sub-30,,rest,1
ds000208,sub-31,,rest,1
ds000208,sub-32,,rest,1
ds000208,sub-33,,rest,1
ds000208,sub-34,,rest,1
ds000208,sub-35,,rest,1
ds000208,sub-36,,rest,1
ds000208,sub-37,,rest,1
ds000208,sub-38,,rest,1
ds000208,sub-39,,rest,1
ds000208,sub-40,,rest,1
ds000208,sub-41,,rest,1
ds000208,sub-42,,rest,1
ds000208,sub-43,,rest,1
ds000208,sub-44,,rest,1
ds000208,sub-45,,rest,1
ds000208,sub-46,,rest,1
ds000208,sub-47,,rest,1
ds000208,sub-48,,rest,1
ds000208,sub-49,,rest,1
ds000208,sub-50,,rest,1
ds000208,sub-51,,rest,1
ds000208,sub-52,,rest,1
ds000208,sub-53,,rest,1
ds000208,sub-54,,rest,1
ds000208,sub-55,,rest,1
ds000208,sub-56,,rest,1
ds000208,sub-57,,rest,1
ds000208,sub-58,,rest,1
ds000208,sub-59,,rest,1
ds000208,sub-60,,rest,1
ds000208,sub-61,,rest,1
ds000208,sub-62,,rest,1
ds000208,sub-63,,rest,1
ds000208,sub-64,,rest,1
ds000208,sub-65,,rest,1
ds000208,sub-66,,rest,1
ds000208,sub-67,,rest,1
ds000208,sub-68,,rest,1
ds000208,sub-69,,rest,1
ds000208,sub-70,,rest,1
ds000208,sub-71,,rest,1
ds000208,sub-72,,rest,1
ds000208,sub-73,,rest,1
ds000208,sub-74,,rest,1
ds000208,sub-75,,rest,1
ds000208,sub-76,,rest,1
ds000210,sub-01,,cuedSGT,4
ds000210,sub-01,,rest,1
ds000210,sub-02,,cuedSGT,4
ds000210,sub-02,,rest,1
ds000210,sub-03,,cuedSGT,4
ds000210,sub-03,,rest,1
ds000210,sub-04,,cuedSGT,4
ds000210,sub-04,,rest,1
ds000210,sub-05,,cuedSGT,4
ds000210,sub-05,,rest,1
ds000210,sub-06,,rest,1
ds000210,sub-06,,cuedSGT,4
ds000210,sub-07,,cuedSGT,4
ds000210,sub-07,,rest,1
ds000210,sub-08,,cuedSGT,4
ds000210,sub-08,,rest,1
ds000210,sub-09,,cuedSGT,4
ds000210,sub-09,,rest,1
ds000210,sub-10,,cuedSGT,4
ds000210,sub-10,,rest,1
ds000210,sub-11,,cuedSGT,4
ds000210,sub-11,,rest,1
ds000210,sub-12,,cuedSGT,4
ds000210,sub-12,,rest,1
ds000210,sub-13,,rest,1
ds000210,sub-13,,cuedSGT,4
ds000210,sub-14,,cuedSGT,4
ds000210,sub-14,,rest,1
ds000210,sub-15,,rest,1
ds000210,sub-15,,cuedSGT,4
ds000210,sub-16,,cuedSGT,4
ds000210,sub-16,,rest,1
ds000210,sub-17,,rest,1
ds000210,sub-17,,cuedSGT,4
ds000210,sub-18,,rest,1
ds000210,sub-18,,cuedSGT,4
ds000210,sub-19,,cuedSGT,4
ds000210,sub-19,,rest,1
ds000210,sub-20,,cuedSGT,4
ds000210,sub-20,,rest,1
ds000210,sub-21,,cuedSGT,4
ds000210,sub-21,,rest,1
ds000210,sub-22,,cuedSGT,4
ds000210,sub-22,,rest,1
ds000210,sub-23,,cuedSGT,4
ds000210,sub-23,,rest,1
ds000210,sub-24,,cuedSGT,4
ds000210,sub-24,,rest,1
ds000210,sub-25,,cuedSGT,4
ds000210,sub-25,,rest,1
ds000210,sub-26,,cuedSGT,4
ds000210,sub-26,,rest,1
ds000210,sub-27,,cuedSGT,4
ds000210,sub-27,,rest,1
ds000210,sub-28,,rest,1
ds000210,sub-28,,cuedSGT,4
ds000210,sub-29,,cuedSGT,4
ds000210,sub-29,,rest,1
ds000210,sub-30,,cuedSGT,4
ds000210,sub-30,,rest,1
ds000210,sub-31,,rest,1
ds000210,sub-31,,cuedSGT,4
ds000212,sub-03,,dis,6
ds000212,sub-03,,fb,4
ds000212,sub-04,,fb,4
ds000212,sub-04,,dis,6
ds000212,sub-05,,fb,4
ds000212,sub-05,,dis,6
ds000212,sub-06,,fb,4
ds000212,sub-06,,dis,6
ds000212,sub-07,,dis,6
ds000212,sub-07,,fb,4
ds000212,sub-08,,dis,6
ds000212,sub-08,,fb,4
ds000212,sub-09,,dis,6
ds000212,sub-09,,fb,4
ds000212,sub-10,,fb,4
ds000212,sub-10,,dis,6
ds000212,sub-11,,fb,4
ds000212,sub-11,,dis,6
ds000212,sub-12,,dis,6
ds000212,sub-12,,fb,4
ds000212,sub-13,,dis,6
ds000212,sub-13,,fb,4
ds000212,sub-14,,fb,4
ds000212,sub-14,,dis,6
ds000212,sub-15,,fb,4
ds000212,sub-15,,dis,6
ds000212,sub-16,,dis,6
ds000212,sub-16,,fb,4
ds000212,sub-17,,dis,6
ds000212,sub-17,,fb,4
ds000212,sub-18,,fb,4
ds000212,sub-18,,dis,6
ds000212,sub-19,,dis,6
ds000212,sub-19,,fb,4
ds000212,sub-20,,fb,4
ds000212,sub-20,,dis,6
ds000212,sub-22,,fb,4
ds000212,sub-22,,dis,6
ds000212,sub-23,,dis,6
ds000212,sub-23,,fb,4
ds000212,sub-24,,dis,6
ds000212,sub-24,,fb,4
ds000212,sub-27,,dis,6
ds000212,sub-27,,fb,4
ds000212,sub-28,,dis,6
ds000212,sub-28,,fb,4
ds000212,sub-29,,fb,4
ds000212,sub-29,,dis,6
ds000212,sub-30,,fb,4
ds000212,sub-30,,dis,6
ds000212,sub-31,,dis,6
ds000212,sub-31,,fb,4
ds000212,sub-32,,dis,6
ds000212,sub-32,,fb,4
ds000212,sub-33,,dis,6
ds000212,sub-33,,fb,4
ds000212,sub-34,,fb,4
ds000212,sub-34,,dis,6
ds000212,sub-35,,fb,4
ds000212,sub-35,,dis,6
ds000212,sub-38,,dis,6
ds000212,sub-38,,tom,2
ds000212,sub-39,,dis,6
ds000212,sub-39,,tom,2
ds000212,sub-40,,tom,2
ds000212,sub-40,,dis,6
ds000212,sub-41,,dis,6
ds000212,sub-41,,tomloc,2
ds000212,sub-42,,dis,6
ds000212,sub-42,,tom,2
ds000212,sub-44,,dis,6
ds000212,sub-44,,tom,2
ds000212,sub-45,,dis,6
ds000212,sub-45,,tomloc,2
ds000212,sub-46,,dis,6
ds000212,sub-46,,tom,2
ds000212,sub-47,,dis,6
ds000212,sub-47,,tom,2
ds000213,sub-01,,socialcomparison,1
ds000213,sub-02,,socialcomparison,1
ds000213,sub-03,,socialcomparison,1
ds000213,sub-04,,socialcomparison,1
ds000213,sub-05,,socialcomparison,1
ds000213,sub-06,,socialcomparison,1
ds000213,sub-07,,socialcomparison,1
ds000213,sub-08,,socialcomparison,1
ds000213,sub-09,,socialcomparison,1
ds000213,sub-10,,socialcomparison,1
ds000213,sub-11,,socialcomparison,1
ds000213,sub-12,,socialcomparison,1
ds000213,sub-13,,socialcomparison,1
ds000213,sub-14,,socialcomparison,1
ds000213,sub-15,,socialcomparison,1
ds000213,sub-16,,socialcomparison,1
ds000213,sub-19,,socialcomparison,1
ds000213,sub-20,,socialcomparison,1
ds000213,sub-21,,socialcomparison,1
ds000213,sub-22,,socialcomparison,1
ds000213,sub-23,,socialcomparison,1
ds000213,sub-24,,socialcomparison,1
ds000213,sub-25,,socialcomparison,1
ds000213,sub-26,,socialcomparison,1
ds000213,sub-27,,socialcomparison,1
ds000213,sub-28,,socialcomparison,1
ds000214,sub-EESS001,,Cyberball,1
ds000214,sub-EESS002,,Cyberball,1
ds000214,sub-EESS003,,Cyberball,1
ds000214,sub-EESS004,,Cyberball,1
ds000214,sub-EESS005,,Cyberball,1
ds000214,sub-EESS006,,Cyberball,1
